time,Clock.time,PDP.current,PDP.voltage,PDP.temperature,PDP.resistance,PDP.unloaded_voltage,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.fwd,OI.rot,Stick_1_Axis_0.value,Stick_1_Axis_3+Stick_1_Axis_2+.Value,pneumatics.pressure,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,left.resistance,left.velocity_PID,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,right.resistance,right.velocity_PID,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,AHRS.pitch,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output,LimeLightPos.velocity,LimeLightPos.position,LimeLightPos.setpoint,LimeLightPos.error,LimeLightPos.battery_voltage,LimeLightPos.voltage,LimeLightPos.current,LimeLightPos.control_mode,LimeLightPos.gear,LimeLightPos.resistance,LimeLightPos.velocity_PID,arm.velocity,arm.position,arm.setpoint,arm.error,arm.battery_voltage,arm.voltage,arm.current,arm.control_mode,arm.gear,arm.resistance,arm.velocity_PID
93486,99999,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.0,0.0,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93545,100062,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.0,-0.06434000305598601,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93611,100118,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,-0.03217000152799301,0.0,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93687,100203,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.0,-0.12868000611197203,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93752,100269,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.010000228881835938,0.0,0.12868000611197203,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93812,100315,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.0,0.03217000152799301,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93870,100377,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.0,0.0,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
93935,100431,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.239990234375,10.229999542236328,-0.0,0.09651000083889813,0.0,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94005,100524,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.09651000083889813,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94073,100572,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.06434000305598601,-0.06434000305598601,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94138,100643,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.12868000611197203,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94206,100721,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.06434000305598601,-0.06434000305598601,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94264,100776,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,0.010000228881835938,0.19302000167779626,-0.12868000611197203,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94317,100819,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.09651000083889813,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94391,100883,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.06434000305598601,-0.12868000611197203,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94458,100971,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.03217000152799301,0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94508,101024,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.09651000083889813,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94581,101084,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.03217000152799301,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94644,101154,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94700,101219,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.03217000152799301,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94764,101270,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.03217000152799301,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94828,101333,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.09651000083889813,0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94905,101404,8.875,12.9,35.39438690904541,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.06434000305598601,-0.09651000083889813,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
94971,101482,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.06434000305598601,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95045,101539,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95107,101626,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95158,101674,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.06434000305598601,-0.16084999640472233,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95212,101719,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.03217000152799301,-0.06434000305598601,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95270,101781,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.06434000305598601,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95329,101844,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.03217000152799301,0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95405,101921,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.03217000152799301,-0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95471,101989,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.06434000305598601,-0.03217000152799301,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95533,102044,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.06434000305598601,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95595,102108,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.16084999640472233,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95662,102176,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95726,102227,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95789,102293,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.06434000305598601,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95848,102366,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.03217000152799301,1.2000000476837158,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95925,102427,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,-0.03217000152799301,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
95985,102503,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.36572395,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.0,0.06434000305598601,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
96050,102549,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.03217000152799301,0.0,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
96138,102654,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,0.03217000152799301,-0.16084999640472233,1.190000057220459,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
96219,102722,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.25,10.239999771118164,-0.0,-0.06434000305598601,0.25736001222394406,1.1799999475479126,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,-8.951822916666666E-4,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
